id,name,time,utc_offset,group_id,venue_id,status,description
"232263019","Hackatón MobilityLabs 11 julio Medialab-Prado",1468224000000,7200000,18431041,24624116,"past","<p>Buenas</p> <p><br/>Os invito a participar en el hackatón MobilityLabs del próximo lunes 11 de julio en Medialab-Prado. Si eres periodista de datos, si trabajas con datos o si como ciudadanx quieres saber más sobre datos públicos y cómo intervenir sobre ellos, te interesa este taller.</p> <p><br/>El sistema MobilityLabs Madrid es una plataforma abierta y normalizada de la Empresa Municipal de Transportes de Madrid, que permite un flujo bidireccional de información. Es decir, podemos consumir la información -descargar- de MobilityLabs, pero también podemos aportar información a la plataforma.</p> <p><br/>Esta información, completamente flexible y adaptable, se enmarca dentro de un nuevo modelo de participación en la que ciudadanxs o empresas se convierten en consumidores y proveedores de datos simultáneamente bajo unas mismas reglas de uso e interpretación de la información.</p> <p><br/>El hackatón pretende primero presentar y dar a conocer la plataforma de datos abiertos MobilityLabs y luego proponer la participación ciudadana en la misma. Con esta vocación, se ha ideado un concurso pensado para desarrolladores, periodistas de datos o cualquier otrx ciudadanx que, bien de manera individual o en equipo, quiera trabajar con datos libres o esté buscando nuevos modelos de desarrollo. El objetivo del concurso no es premiar el mayor desarrollo técnico sino la propuesta de conjunto, donde lógicamente hay un componente técnico muy grande.</p> <p>Nos obstante, no tengas miedo al código, para ello formaremos equipos multidisciplinares donde estudiantes, profesionales, periodistas, programadores, analistas de datos o ciudadanxs en general son bienvenidxs.</p> <p>Más información en la web de <a href=""http://medialab-prado.es/article/hackaton-mobilitylabs-2016"">Medialab-Prado</a> y en la web de <a href=""http://mobilitylabs.emtmadrid.es/"">MobilityLabs</a>. </p> <p>Inscripción en <a href=""http://mobilitylab.emtmadrid.es/portal/index.php/hackaton-2016/registrate-y-participa/"">MobiltyLabs</a></p> <p><img src=""http://mobilitylab.emtmadrid.es/portal/wp-content/uploads/2015/12/mobilitylabs.png"" /></p>"
"232104340","Hackathon MobilityLabs",1468224000000,7200000,13650922,23963552,"past","<p><b><a href=""https://mobilitylabs.emtmadrid.es/portal/index.php/hackaton-2016/registrate-y-participa/"">Regístrate y participa</a></b></p> <p>La EMT organiza a través del <a href=""http://mobilitylab.emtmadrid.es/portal/"">MobilityLabs</a> un concurso que dará comienzo con un hackathon.</p> <p>Durante el hackathon se aprenderá a utilizar los diferentes <a href=""http://mobilitylab.emtmadrid.es/portal/index.php/projects-page/"">componentes del MobilityLabs</a> para poder afrontar las dos fases del concurso.</p> <p>En los siguientes enlaces podéis consultar:</p> <p>• <a href=""http://mobilitylab.emtmadrid.es/portal/index.php/perfil-del-concursante/"">El perfil de los asistentes</a></p> <p><br/>• <a href=""http://mobilitylab.emtmadrid.es/portal/index.php/bases-del-concurso/"">Las bases del concurso</a></p> <p><br/>• <a href=""http://mobilitylab.emtmadrid.es/portal/index.php/hackaton-2016/registrate-y-participa/"">El registro de participantes</a></p> <p><br/>Entre los datos (<b>#OpenData</b>) a los que aprenderás a tener acceso están: posición en tiempo real de los autobuses, información sobre las líneas, sensores de aire, paradas de autobuses, disponibilidad de parkings públicos, incidencias en los servicios y mucho más.</p> <p><a href=""https://www.youtube.com/watch?v=5GnQsjvkjjE"" class=""embedded"">https://www.youtube.com/watch?v=5GnQsjvkjjE</a></p>"
"231857467","Spatial Data Science con R",1468425600000,7200000,13650922,23733461,"past","<p><a href=""http://www.geodevelopers.org/academy/events/"">Entrar en directo</a> | <a href=""http://www.geodevelopers.org/academy/"">Video post-evento</a> </p> <p><br/><a href=""https://www.linkedin.com/in/amsantac/es"">Alí Santacruz</a> nos hablará sobre algunos conceptos y herramientas de Spatial Data Science, con un énfasis en el uso del <a href=""https://en.wikipedia.org/wiki/R_(programming_language)"">lenguaje R</a> durante las diferentes fases de trabajo, desde la importación y procesamiento de datos hasta la visualización y publicación de resultados. </p> <p>Además veremos casos prácticos de aplicación y la integración de R con ArcGIS y otros SIG para potenciar el análisis de datos espaciales.</p> <p><b>Materiales del webinar</b>: </p> <p>• <a href=""http://www.slideshare.net/amsantac/spatial-data-science-con-r"">Slides</a></p> <p><br/><b>Artículos relacionados: </b></p> <p><br/>• <a href=""http://amsantac.co/blog/es/2016/06/29/reproducibility-arcpy-jupyter-notebook-r-es.html"">Análisis espaciales reproducibles con ArcPy y R usando Jupyter Notebook</a></p> <p>• <a href=""https://blogs.esri.com/esri/esri-insider/2015/03/13/have-i-been-a-data-scientist-from-the-start/"">Have I Been a Data Scientist from the Start?</a></p> <p>• <a href=""http://amsantac.co/blog/es/2016/04/30/arcgis-r-es.html"">arcgisbinding: Evaluando la nueva interfaz de ArcGIS para el lenguaje R</a></p> <p><b>Otro material relacionado (con R y ArcGIS):</b></p> <p>• Integrating R with ArcGIS (Part 1) - <a href=""https://www.youtube.com/watch?v=9lpPuCmVmxc"">Vídeo</a> | <a href=""http://slides.com/camplouffe/integrating-r-with-arcgis"">Slides</a></p> <p>• Integrating R with ArcGIS (Part 2) - <a href=""https://www.youtube.com/watch?v=TNnCgQ-jG2I"">Vídeo</a> | <a href=""https://slides.com/camplouffe/integrating-r-with-arcgis-part-2"">Slides</a></p> <p><br/>• <a href=""https://github.com/cplouffe/r-arcgis-webinar"">Scripts, project files, documentation, and data used during the webinars</a></p>"
"232594961","ONLINE: Live Innovation Keynote - Next Generation Data Center: Path to the Cloud",1468445400000,7200000,19986227,,"past","<p>Hello Awesome People, </p> <p>Our first in-person meetup is right around the corner! In the meantime, we have a great opportunity for you to check out the livestream from Cisco Live. You can watch CLUS live throughout the week, but I wanted to call your attention to our Data Center Innovation Keynote:</p> <p><b>Next Generation Data Center Part 2: Path to the Cloud</b></p> <p>""Cloud"" is one of the most impactful trends in the history of our industry. Since its inception, it has driven a fundamental shift in how organizations think about their business and technology strategies. In this session, Zorawar Biri Singh will discuss how Cisco is helping customers and partners build, consume and deliver cloud-based solutions. Biri will detail key aspects of Cisco’s cloud offerings that span traditional infrastructure products to containerized solutions enabled with open-source software and analytics, all under a common orchestration and management layer.</p> <p>PS: I know these are late at night for many of you – but the recording should be available after. Also: we’ll have better times at CiscoLive Berlin in 2017!!</p>"
"232361894","Jornada de Puertas Abiertas en Datahack",1468515600000,7200000,19614244,24385205,"past","<p>El próximo jueves 14 de julio tendrás la oportunidad de hablar con profesores y alumnos del Máster Big Data Datahack para conocer en profundidad cómo es nuestro sistema y la experiencia de nuestros alumnos.</p> <p><img src=""http://photos3.meetupstatic.com/photos/event/b/9/e/b/600_451787595.jpeg"" /></p>"
"232477586","Drupal Zaragoza",1468857600000,7200000,13129152,24649427,"past","<p>¡Buenas noches a todos!</p> <p>El jueves de la semana que viene vamos a quedar por las Delicias para tomar algo ya que no se va a realizar ninguna actividad más durante el verano.</p> <p>Hemos pensado en quedar el jueves 14/07 por la tarde sobre las 18:00 en el TNT Rock (Calle Escultor Palao, 36).</p> <p>Si la gente se anima continuaremos estas quedadas durante el verano para no perder el contacto :)</p> <p>¡Esperamos veros!</p>"
"232492069","Puesta en marcha de propuestas de DAO",1468944000000,7200000,18960679,20358402,"past","<p>Compañeros, nos juntamos de nuevo para seguir avanzando en las propuestas finalistas de nuestro último meetup, la ""biblioteca distribuida"" y el ""préstamo de móviles para visitantes de otros países"".</p> <p>El meetup será un éxito si salimos con grupos de trabajo que vayan avanzando de manera autónoma en el desarrollo de las propuestas.</p> <p>Por supuesto si alguien quiere involucrarse en otro proyecto perfecto, lo que queremos es que cada cual se sienta cómodo.</p> <p>La dirección de medialab prado nos ha pedido también ayuda para redactar en castellano las entradas de wikipedia de ""blockchain"" y ""DAO"", si alguien se anima será estupendo.</p> <p>Si alguien quiere proponer algún otro punto al orden del día que lo diga.</p> <p><br/>Este será el meetup donde definitivamente pasaremos a la acción!!! OS esperamos!!!</p> <p>


PD: copio y pego las notas con las propuestas de DAO que hubo en el pasado meetup:</p> <p>Finalistas:</p> <p>-Biblioteca compartida, donde cada usuario pone a disposición de la comunidad los libros que considere de su biblioteca</p> <p>-Préstamo de teléfonos, para personas que viajan a España puedan usar un teléfono local con acceso a internet sin tener que arruinarse por el roaming.</p> <p><br/>Y el resto de ideas, según las tengo en las lista: -Comunidades de educación y aprendizaje - 3D printer ecosystem -Comunidades de vecinos -Comunidad para poner en contacto artesanos o cocineros con gente con conocimientos de marketing -Plataforma descentralizada para freelance -Music stream -Compartir libros de texto -Seguros ""en comunidad"" -Reciclaje: en la tienda te dan el producto (leche, cerveza) en un envase, y si vas a devolverlo te dan un token -intercambio de comida sobrante -Sistema de validación por parte de la comunidad -Préstamos: plataforma de confianza. Si acaso me he dejado alguna idea fuera, por favor sentíos libres de completarla. un abrazo!!! en breve anunciamos otro dao, pero seguimos hablando aquí o en slack</p>"
"232441919","Progressive Web App Dev Summit Extended Madrid",1469116800000,7200000,18966077,23505801,"past","<p>Las <a href=""https://developers.google.com/web/progressive-web-apps/"">Progressive Web Apps</a> (PWA) son aplicaciones web que aprovechan las últimas tecnologías para ofrecer al usuario una buena experiencia de aplicación. Instantaneidad, funcionar sin internet, notificaciones push, etc.</p> <p><br/>El evento constará de charlas cortas e introductorias sobre PWA.  </p> <p>Para cerrar el evento y empezar el verano,  mientras aprovecháis para conocer gente nueva, tendremos pizza para todos! 🍕 gracias a <a href=""https://twitter.com/vaadin"">@vaadin</a></p> <p>IMPORTANTE: Para hacer los codelabs, traer ordenador propio. Recomendable tener instalado Node.js (v4 o superior) y un editor de texto. </p> <p><b>AGENDA</b></p> <p><i>• Welcome<br/>por Francisco Baena (<a href=""https://twitter.com/baenans"">@baenans</a>)</i></p> <p>• <i>What are the Progressive Web Apps?<br/>por Gloria Bueno Perea (<a href=""https://twitter.com/globitss"">@globits</a>)</i></p> <p>• <i>Service Workers for caching and offline navigation<br/>por Salvador de la Puente (<a href=""https://twitter.com/salvadelapuente"">@salvadelapuente</a>)</i></p> <p><br/>• <i>Push notifications on the web<br/>por Victor Sanchez <a href=""https://twitter.com/OrestesCA"">(@VictorSanchez</a>) </i></p> <p>• <i>
Web Components the best marriage for a PWA</i><br/>por Manolo Carrasco Moñino (<a href=""https://twitter.com/dodotis"">@dodotis</a>)</p> <p><br/>• <i>How to improve your App`s preformance  with Polymer<br/></i><i>por Jorge del Casar (<a href=""https://twitter.com/JorgeCasar"">@jorgecasar</a>)</i></p> <p>Pizza! Gracias a nuestro patrocinante</p> <p><img src=""https://abs.twimg.com/emoji/v2/72x72/1f355.png"" /></p> <p>


<img src=""http://photos4.meetupstatic.com/photos/event/c/d/4/d/600_452092557.jpeg"" /></p> <p><img src=""https://abs.twimg.com/emoji/v2/72x72/1f44d.png"" /></p> <p>


<img src=""http://photos2.meetupstatic.com/photos/event/9/f/f/600_451922559.jpeg"" /></p>"
"pvcpglyvkbcc","Drupal & Beers Valencia",1469120400000,7200000,13129152,20639722,"past","<p>El tercer jueves de cada mes, el grupo local de Drupal de Valencia celebra su Drupal &amp; Beers.</p> <p>Quedamos a partir de las 19:00 en el MaxMax donde hablamos de Drupal y otros temas acompañados de una buena cerveza. Después de las cervezas, vamos a cenar por la plaza Xúquer.</p> <p>Puedes seguir todo lo que hacemos en Twitter: <a href=""https://twitter.com/drupalval/""><a href=""https://twitter.com/drupalval/"" class=""linkified"">https://twitter.com/drupalval/</a></a></p> <p>Y en Drupal Groups: <a href=""https://groups.drupal.org/comunidad-valenciana"" class=""linkified"">https://groups.drupal.org/comunidad-valenciana</a></p>"
"232677703","Sistemas de diálogo con los datos, con Jaime Requejo",1469120400000,7200000,19614244,24385205,"past","<p>El Jueves 21 de este mes, a las 19 hrs, contaremos con la presencia de Jaime Requejo en nuestra escuela. Jaime, trabaja como Analytics Client Architect en IBM y vendrá a hablarnos sobre los sistemas de diálogo con los datos.</p> <p>Como siempre, estáis todos invitados, y podréis aprovechar para pedirnos cualquier tipo de información sobre el Máster de Big Data.</p> <p>¡Te esperamos!</p> <p><img src=""http://photos3.meetupstatic.com/photos/event/d/5/3/4/600_452214580.jpeg"" /></p>"
"232677523","Spock: O por qué deberías utilizarlo para testear tu código Java",1469548800000,7200000,3936622,24664662,"past","<p>Este meetup está organizado por <a href=""http://twitter.com/jmfdz"">José María Fernandez</a> y la <a href=""http://www.ua.es"">Universidad de Alicante</a> y se hará en <b>la Universidad de Alicante. </b></p> <p>Es el edificio 16: Escuela Politécnica Superior I, en el ""Salón de Grados"". Hay un reloj de sol enfrente:</p> <p><a href=""https://goo.gl/maps/9nXrwu6BG9K2"" class=""linkified"">https://goo.gl/maps/9nXrwu6BG9K2</a></p> <p>En esta ocasión aprovechando que Iván López (@ilopmar) está de vacaciones por la zona, nos contará cómo testear nuestras aplicaciones Java utilizando Spock:</p> <p>-----------------------</p> <p>Recuerdas esos días en los que testeabas utilizando JUnit? ¡Qué! ¿Todavía lo usas? ¿Es aburrido, verdad? Seguro que te inventas un montón de excusas para no testear tu código. Por suerte esos días pertenecen ahora al pasado porque Spockestá entre nosotros.</p> <p>Spock es un framework de tests basado en Groovy que podemos utilizar para testear aplicaciones Java y Groovy que hace que escribir tests sea divertido otra vez. Podemos escribir tests totalmente expresivos, fáciles de leer y de mantener debido a su DSL y a todo el poder de Groovy.</p> <p>En esta charla tipo live-coding aprenderás por medio de ejemplos los conceptos básicos de Spock y verás qué fácil es testear aplicaciones Java. ¡Te advierto que después de la charla no tendrás ningún excusa para no testear tu código!</p>"
"232364516","Docker Meetup at Google Campus",1469552400000,7200000,13193902,24093359,"past","<p><img src=""http://photos2.meetupstatic.com/photos/event/9/c/b/0/600_445720112.jpeg"" /></p> <p><b><br/></b></p> <p><b>July's Meetup</b></p> <p><br/>Join us for our meetup in July. This time we will cover orchestration using Docker. ID numbers (DNI) must be submitted at least 2 days before the event for security reasons and you must bring your photo ID with you the day of the event to gain entrance.</p> <p>


<b>SCHEDULE</b></p> <p><b>19:00 Social</b></p> <p><b>19:15 Jaime Soriano: How Tuenti uses Kubernetes</b></p> <p><br/><b>20:00 </b><b>Pablo Chico de Guzmán</b><b>: Docker Built-in Orchestration</b></p> <p>


<img src=""http://photos1.meetupstatic.com/photos/event/3/6/4/e/600_358693902.jpeg"" /></p> <p>About Docker </p> <p>Docker is an open platform for developers and sysadmins to build, ship, and run distributed applications. Consisting of Docker Engine, a portable, lightweight runtime and packaging tool, and Docker Hub, a cloud service for sharing applications and automating workflows, Docker enables apps to be quickly assembled from components and eliminates the friction between development, QA, and production environments.<a href=""http://www.docker.com/"">Read more</a></p>"
"232634578","Double Dojo with Amsterdam Software Craftsmanship Meetup",1469637000000,7200000,6255602,24452257,"past","<p>Let's do our most european kata up to date! We'll be doing a simultaneous kata with Amsterdam Software Craftsmanship Meetup. </p> <p><br/>This time we will do <a href=""http://codingdojo.org/cgi-bin/index.pl?KataPokerHands"">Poker Hands kata</a>.</p> <p>Same rules as always: bring your code editor, enough environment to run a test and the best of the moods. Be also prepared to pair with somebody you never coded with.</p> <p>During the kata in Madrid we can speak Spanish but it would be awesome, during the comments, to open a hangout and discuss with out Dutch friends.</p> <p><a href=""http://www.meetup.com/amsterdam-software-craftsmanship/events/232445350/"">They have already announced their meetup.</a></p> <p>Have fun! Divirtámonos! Veel plezier! *</p> <p>



* In case somebody speaks Dutch let me excuse myself beforehand for the blatant usage of Google Translator :D</p> <p>





Repository: <a href=""https://github.com/SoftwareCraftsmanshipMadrid/PokerHands"" class=""linkified"">https://github.com/SoftwareCraftsmanshipMadrid/PokerHands</a></p>"
"232698919","Introduction and Deep Dive into TensorFlow",1469637000000,7200000,19213905,24432723,"past","<p><b>Due to security concerns we need the First and Last name, email and company name. Please register using <a href=""https://www.eventbrite.com/e/madrid-meetup-deep-dive-into-tensorflow-tickets-26634579745"">EVENTBRITE.COM </a>  </b></p> <p><b><i>Many thanks to <a href=""http://sourced.tech/"">source{d}</a> for hosting and sponsoring Tensorflow meetup!</i></b></p> <p><b>Agenda:</b></p> <p>6:30 - Doors open. Networking. Members meet each other. </p> <p>7:00 - <b>Introdcution to Tensorflow. Dive into Nasa Space Apps challenge project</b> by Gema Parreño Piqueras, Architect @ Tetuan Valley </p> <p>7:45 - Q&amp;A break. </p> <p>8:00 - <b>Using Tensorflow to classify source code abstracts</b> by Vadim Markovtsev, Senior Machine Learning Engineer @ source{d}</p> <p>8:30 - Q&amp;A break</p> <p>8:45 - wrap-up.</p> <p><b>DETAILED AGENDA:</b></p> <p><b>Introdcution to Tensorflow </b></p> <p>The talk will touch an Introduction of the architecture of Tensorflow and will dive into Nasa Space Apps challenge use case using tensorflow architecture and classification demo</p> <p><b>Speaker:</b> Gema Parreño Piqueras, Architect @ Tetuan Valley </p> <p><b>Gema Parreño</b> is a several times awarded product designer that has been focused into Artificial Intelligence and software architecture for 2 years highlighting experiences with Natual Languaje Understanding. She is now  developing recursive neural networks and clustering classifications in Tensor Flow with Python since Google opened TensorFlow focusing now on Sentiment Analysis</p> <p><b>Using Tensorflow to classify source code abstracts </b></p> <p><br/>CNNs are becoming the standard approach for many machine learning related problems. Usually, those problems are related to images, audio or natural language data. We are at source{d} are trying to apply the common and novel deep learning patterns to the problems where software developers and projects as the input which is something very different. In this particular talk I am going to present the bits of our SourceNN deep neural network which enables classification of short source code fragments (50 lines) taken randomly from several projects. The input features are extracted by a syntax highlighter and look kind of similar to minimaps in source code editors out there. Tensorflow is extensively used for the implementation.</p> <p><b>Speaker: </b>Vadim Markovtsev, Senior Machine Learning Engineer @ source{d}</p> <p>Currently Vadim is a Senior Machine Learning Engineer at source{d} where he works on DNN's that aim to understand all of the world's developers through their code. Vadim is one of the creators of the distributed deep learning platform Veles (<a href=""https://velesnet.ml/""><a href=""https://velesnet.ml"" class=""linkified"">https://velesnet.ml</a></a>) while working at Samsung. Afterwards Vadim was responsible for the machine learning efforts to fight email spam at <a href=""http://mail.ru/"">Mail.Ru</a>. In the past Vadim was also a visiting associate professor at Moscow Institute of Physics and Technology, teaching about new technologies and conducting ACM-like internal coding competitions. Vadim is also a big fan of GitHub (vmarkovtsev) and HackerRank (markhor).</p> <p><br/><b>Due to security concerns we need the First and Last name, email and company name. Please register using <a href=""https://www.eventbrite.com/e/madrid-meetup-deep-dive-into-tensorflow-tickets-26634579745"">EVENTBRITE.COM </a> </b></p>"
"232698915","Introduction and Deep Dive into TensorFlow",1469637000000,7200000,19136010,24432723,"past","<p><b>Due to security concerns we need the First and Last name, email and company name. Please register using <a href=""https://www.eventbrite.com/e/madrid-meetup-deep-dive-into-tensorflow-tickets-26634579745"">EVENTBRITE.COM </a>  </b> </p> <p><b><i>Many thanks to <a href=""http://sourced.tech/"">source{d}</a> for hosting and sponsoring Tensorflow meetup!</i></b></p> <p><b>Agenda:</b></p> <p>6:30 - Doors open. Networking. Members meet each other. </p> <p>7:00 - <b>Introdcution to Tensorflow. Dive into Nasa Space Apps challenge project</b> by Gema Parreño Piqueras, Architect @ Tetuan Valley </p> <p>7:45 - Q&amp;A break. </p> <p>8:00 - <b>Using Tensorflow to classify source code abstracts</b> by Vadim Markovtsev, Senior Machine Learning Engineer @ source{d}</p> <p>8:30 - Q&amp;A break</p> <p>8:45 - wrap-up.</p> <p><b>DETAILED AGENDA:</b></p> <p><b>Introdcution to Tensorflow </b></p> <p>The talk will touch an Introduction of the architecture of Tensorflow and will dive into Nasa Space Apps challenge use case using tensorflow architecture and classification demo</p> <p><b>Speaker: </b>Gema Parreño Piqueras, Architect @ Tetuan Valley </p> <p><b>Gema Parreño</b> is a several times awarded product designer that has been focused into Artificial Intelligence and software architecture for 2 years highlighting experiences with Natual Languaje Understanding. She is now  developing recursive neural networks and clustering classifications in Tensor Flow with Python since Google opened TensorFlow focusing now on Sentiment Analysis</p> <p><b>Using Tensorflow to classify source code abstracts </b></p> <p><br/>CNNs are becoming the standard approach for many machine learning related problems. Usually, those problems are related to images, audio or natural language data. We are at source{d} are trying to apply the common and novel deep learning patterns to the problems where software developers and projects as the input which is something very different. In this particular talk I am going to present the bits of our SourceNN deep neural network which enables classification of short source code fragments (50 lines) taken randomly from several projects. The input features are extracted by a syntax highlighter and look kind of similar to minimaps in source code editors out there. Tensorflow is extensively used for the implementation.</p> <p><b>Speaker:</b> Vadim Markovtsev, Senior Machine Learning Engineer @ source{d}</p> <p>Currently <b>Vadim</b> is a Senior Machine Learning Engineer at source{d} where he works on DNN's that aim to understand all of the world's developers through their code. Vadim is one of the creators of the distributed deep learning platform Veles (<a href=""https://velesnet.ml/""><a href=""https://velesnet.ml"" class=""linkified"">https://velesnet.ml</a></a>) while working at Samsung. Afterwards Vadim was responsible for the machine learning efforts to fight email spam at <a href=""http://mail.ru/"">Mail.Ru</a>. In the past Vadim was also a visiting associate professor at Moscow Institute of Physics and Technology, teaching about new technologies and conducting ACM-like internal coding competitions. Vadim is also a big fan of GitHub (vmarkovtsev) and HackerRank (markhor).</p> <p><br/><b>Due to security concerns we need the First and Last name, email and company name. Please register using <a href=""https://www.eventbrite.com/e/madrid-meetup-deep-dive-into-tensorflow-tickets-26634579745"">EVENTBRITE.COM </a> </b></p>"
"232582139","Reunión Julio 2016: Taller básico de Python Científico",1469637000000,7200000,13310742,22333882,"past","<p>¡Hola pythonistas! En nuestra última reunión antes del parón veraniego hemos decidido hacer algo diferente y orientado a aquellos que aún estén empezando con el lenguaje, que quieran aprender o que estén interesados en descubrir las posibilidades de Python para ciencia e ingeniería.</p> <p>Para ello, <a href=""https://es.linkedin.com/in/alejandrosaezm/"">Álex Sáez</a> y &lt;a&gt;Siro Moreno&lt;/a&gt; repetirán el <a href=""http://pydata.org/madrid2016/schedule/presentation/17/index.html"">taller básico de introducción a Python científico</a> que ya impartieron en la PyData Madrid y que podéis ver en vídeo:</p> <p><a href=""https://youtu.be/kZo_nmpkzr0""><a href=""https://youtu.be/kZo_nmpkzr0"" class=""embedded"">https://youtu.be/kZo_nmpkzr0</a></a></p> <p>De nuevo <a href=""http://www.ciff.net/"">CIFF Business School</a> nos cede amablemente sus instalaciones para que podamos celebrar este taller.</p> <p>Recalcamos que <b>este es un taller de introducción, y que por tanto son bienvenidos todos aquellos que estén interesados en aprender</b>. Los que ya sean expertos van a sacar poco en claro ;)</p> <p><b>Para poder seguir el taller de forma autónoma será necesario traer portátil con <a href=""https://www.continuum.io/downloads"">Anaconda</a> instalado</b>. Si te surgen dudas puedes seguir esta guía de instalación:</p> <p><a href=""http://nbviewer.jupyter.org/github/AeroPython/Curso_AeroPython/blob/master/notebooks_completos/Clase0_Bienvenido.ipynb""><a href=""http://nbviewer.jupyter.org/github/AeroPython/Curso_AeroPython/blob/master/notebooks_completos/Clase0_Bienvenido.ipynb"" class=""linkified"">http://nbviewer.jupyter.org/github/AeroPython/Curso_AeroPython/blob/master/notebooks_completos/Clase0_Bienvenido.ipynb</a></a></p> <p><b>Cada asistente tendrá mesa, silla y enchufe.</b></p> <p><br/>Al finalizar el taller nos iremos a Bo Finn (calle Velázquez 97, a cinco minutos andando) para tomar algo relajadamente, seguir conversando y preparar actividades para el PyDay de septiembre.</p> <p><br/><i>En esta ocasión el aforo vuelve a ser limitado, así que te pedimos que seas responsable a la hora de confirmar tu asistencia. De nuevo tendremos que enviar una lista con nombre, apellidos y DNI: para ello completa tu nombre y apellidos en <a href=""http://www.meetup.com/Madrid-Python-Meetup/profile/"" class=""linkified"">http://www.meetup.com/Madrid-Python-Meetup/profile/</a> y escribe tu DNI en la pregunta del RSVP.</i></p> <p>¡Un saludo y nos vemos en Python Madrid!</p> <p><img src=""http://photos4.meetupstatic.com/photos/event/7/f/8/a/600_444872650.jpeg"" /></p>"
"232608640","Errores que todos cometemos en un proyecto Big Data con Spark y cómo arreglarlos",1469638800000,7200000,15432162,24260056,"past","<p><img src=""http://photos1.meetupstatic.com/photos/event/7/8/8/6/600_452130854.jpeg"" /></p> <p>El Big Data ha pasado la fase de tecnología emergente para asentarse como una realidad de nuestro entorno, por lo que ya pasamos de POCs a proyectos reales donde casuística y clientes reales ponen a prueba nuestros conocimientos, y algunas veces nuestra paciencia. </p> <p>Esta charla versará de problemas tanto de planeamiento, ¿de verdad tiene sentido hacer siempre un proyecto Big Data?, como de técnicas, en cuyo caso nos centraremos en solucionarlas usando Spark como Framework de computación. </p> <p>Tras la charla responderé a cualquier pregunta que os guste hacerme sobre Big Data, proyectos o cualquier tema que se os ocurra.</p> <p>Jorge Lopez-Malla, Big Data architect</p>"
"sgjtvlyvkblc","Drupal & Beers",1469725200000,7200000,8376422,13298402,"past","<p>En julio y agosto paramos las charlas, pero no las cervezas. </p> <p>Nos vemos en la cervecería Boomerang, como es ya un clásico, y luego ya veremos dónde nos depara la tarde.</p> <p>Nos vemos!</p>"
"232703347","How to: Geo-Developers Jobs site",1469725200000,7200000,13650922,23733461,"past","<p><a href=""http://geodevelopers.org/academy/events/YeGjs3b48ek"">Entrar en directo | </a><a href=""http://geodevelopers.org/academy"">Video post-evento</a></p> <p><br/>¿Quieres saber como se hizo el <a href=""http://www.geodevelopers.org/jobs/"">portal de empleo de Geo-Developers</a> ?</p> <p>Acabamos de lanzar en fase Beta el portal de empleo para nuestra comunidad y en este Meetup contaré los pasos que seguí y las tecnologías que utilizé en el desarrollo de la web así como los problemas que me fui encontrando y como solucionarlos.</p> <p>Veremos algunos trucos de <a href=""http://getbootstrap.com/css/"">Bootstrap</a>, de la <a href=""http://js.arcgis.com"">API 4.0 de ArcGis</a> o renderizadores como &lt;a&gt;jsviews.&lt;/a&gt;</p> <p>Al estar en fase beta habrá un montón de cosas por corregir así que no os cortéis a la hora de comunicar todos los fallos que veáis durante la charla para ayudar a mejorar el site.</p> <p>Os esperamos! =) </p>"
"232888071","CHARLA INFORMATIVA",1469725200000,7200000,19614244,24385205,"past","<p>Este jueves tendremos la última CHARLA INFORMATIVA antes de verano.<br/>Estaremos encantados de atenderos para que podáis recibir toda la información a cerca de nuestro Master en Big Data y resolveros todas las dudas que podáis tener.</p>"
"tglsrlyvkblc","Reunión Madrid Perl Mongers",1469728800000,7200000,18917458,,"past",
